shipment_id,supplier_id,product_id,destination_warehouse_id,origin_city,origin_country,destination_city,destination_country,order_date,scheduled_delivery_date,actual_delivery_date,delay_days,shipping_mode,carrier,status,quantity_units,shipment_cost_usd,is_late,late_delivery_risk,severity,risk_score
SHP-2449,SUP-033,PRD-098,WH-07,Vancouver,Mexico,London,United Kingdom,2024-02-16,2024-02-20,2024-02-20,0,Rail,DB Cargo,Delivered,448,21504.0,0,0.51,low,0.161
SHP-2450,SUP-027,PRD-080,WH-06,Milan,Germany,Paris,France,2023-09-09,2023-09-19,2023-09-20,1,Sea,CMA CGM,Delayed,220,10384.0,1,0.5,medium,0.302
SHP-2451,SUP-007,PRD-020,WH-09,Chicago,Canada,São Paulo,Brazil,2024-11-21,2024-11-25,2024-12-04,9,Road,J.B. Hunt,Delayed,225,11812.5,1,0.4,high,0.633
SHP-2452,SUP-050,PRD-148,WH-04,Singapore,Japan,Houston,United States,2023-06-08,2023-06-26,2023-07-02,6,Air,FedEx,Delayed,211,13926.0,1,0.88,high,0.651
SHP-2453,SUP-026,PRD-076,WH-13,Accra,South Africa,Tokyo,Japan,2022-10-23,2022-11-13,2022-11-13,0,Rail,BNSF Railway,Delivered,210,2467.5,0,0.59,low,0.183
SHP-2454,SUP-007,PRD-021,WH-09,Dallas,Canada,São Paulo,Brazil,2024-05-18,2024-05-22,2024-05-22,0,Road,J.B. Hunt,Delivered,184,25760.0,0,0.53,low,0.167
SHP-2455,SUP-015,PRD-043,WH-08,Stockholm,Germany,Amsterdam,Netherlands,2024-10-02,2024-10-08,2024-10-08,0,Road,J.B. Hunt,Delivered,160,9072.0,0,0.86,low,0.28
SHP-2456,SUP-039,PRD-115,WH-01,Toronto,Mexico,Chicago,United States,2022-10-30,2022-11-04,2022-11-04,0,Sea,Maersk,Delivered,197,3152.0,0,0.53,low,0.167
SHP-2457,SUP-037,PRD-111,WH-07,Berlin,Germany,London,United Kingdom,2023-11-17,2023-11-26,2023-11-26,0,Road,J.B. Hunt,Delivered,284,12226.2,0,0.91,low,0.293
SHP-2458,SUP-036,PRD-108,WH-15,Accra,Kenya,Lagos,Nigeria,2022-10-16,2022-11-05,2022-11-05,0,Road,DB Schenker,Delivered,369,48302.1,0,0.73,low,0.24
SHP-2459,SUP-049,PRD-147,WH-09,Vancouver,Canada,São Paulo,Brazil,2023-09-17,2023-09-22,2023-09-22,0,Road,DB Schenker,Delivered,73,11497.5,0,0.19,low,0.06
SHP-2460,SUP-040,PRD-119,WH-04,London,United Kingdom,Houston,United States,2022-06-15,2022-06-25,2022-06-26,1,Air,FedEx,Delayed,196,64484.0,1,0.89,medium,0.423
SHP-2461,SUP-044,PRD-130,WH-12,Cairo,Nigeria,Singapore,Singapore,2024-05-26,2024-06-16,2024-06-16,0,Sea,MSC,Delivered,321,31072.8,0,0.35,low,0.109
SHP-2462,SUP-039,PRD-116,WH-05,New York,Mexico,Berlin,Germany,2023-08-24,2023-08-29,2023-08-29,0,Road,DB Schenker,Delivered,55,9259.25,0,0.42,low,0.134
SHP-2463,SUP-001,PRD-001,WH-05,Accra,Nigeria,Berlin,Germany,2023-03-13,2023-04-08,2023-04-08,0,Air,FedEx,Delivered,328,77736.0,0,0.48,low,0.154
SHP-2464,SUP-048,PRD-143,WH-03,São Paulo,Peru,Toronto,Canada,2022-12-20,2023-01-03,2023-01-04,1,Sea,CMA CGM,Delayed,166,16068.8,1,0.29,medium,0.232
SHP-2465,SUP-036,PRD-108,WH-06,Cairo,Kenya,Paris,France,2023-12-17,2024-01-06,2024-01-23,17,Sea,CMA CGM,Delayed,431,32238.8,1,0.77,high,0.802
SHP-2466,SUP-048,PRD-142,WH-01,São Paulo,Peru,Chicago,United States,2023-11-20,2023-12-04,2023-12-04,0,Air,FedEx,Delivered,138,37674.0,0,0.08,low,0.024
SHP-2467,SUP-003,PRD-007,WH-07,Milan,Italy,London,United Kingdom,2022-10-27,2022-11-01,2022-11-01,0,Road,J.B. Hunt,Delivered,386,50797.6,0,0.28,low,0.087
SHP-2468,SUP-037,PRD-109,WH-14,Warsaw,Germany,Johannesburg,South Africa,2022-11-28,2022-12-07,2022-12-11,4,Sea,Maersk,Delayed,429,4375.8,1,0.89,medium,0.567
SHP-2469,SUP-012,PRD-036,WH-06,Amsterdam,Spain,Paris,France,2022-01-30,2022-02-06,2022-02-06,0,Road,DB Schenker,Delivered,296,32530.4,0,0.58,low,0.18
SHP-2470,SUP-005,PRD-014,WH-03,Paris,Italy,Toronto,Canada,2023-10-16,2023-10-22,2023-10-22,0,Sea,CMA CGM,Delivered,461,22404.6,0,0.2,low,0.064
SHP-2471,SUP-038,PRD-113,WH-11,Houston,Canada,Santiago,Chile,2023-12-26,2023-12-29,2023-12-29,0,Road,DB Schenker,Delivered,60,9597.0,0,0.21,low,0.065
SHP-2472,SUP-003,PRD-007,WH-14,London,Italy,Johannesburg,South Africa,2023-11-25,2023-11-30,2023-11-30,0,Rail,BNSF Railway,Delivered,287,26978.0,0,0.26,low,0.081
SHP-2473,SUP-030,PRD-089,WH-12,Jakarta,Japan,Singapore,Singapore,2023-07-13,2023-07-31,2023-07-31,0,Road,XPO Logistics,Delivered,294,4939.2,0,0.8,low,0.253
SHP-2474,SUP-014,PRD-042,WH-06,Bogotá,Brazil,Paris,France,2024-07-08,2024-07-24,2024-07-24,0,Air,DHL,Delivered,362,140456.0,0,0.12,low,0.038
SHP-2475,SUP-046,PRD-136,WH-15,Tokyo,India,Lagos,Nigeria,2022-12-10,2022-12-30,2022-12-30,0,Air,DHL,Delivered,126,3024.0,0,0.31,low,0.096
SHP-2476,SUP-030,PRD-090,WH-14,Ho Chi Minh City,Japan,Johannesburg,South Africa,2022-09-17,2022-10-05,2022-10-05,0,Sea,Maersk,Delivered,238,19801.6,0,0.93,low,0.292
SHP-2477,SUP-048,PRD-144,WH-03,Buenos Aires,Peru,Toronto,Canada,2023-12-13,2023-12-27,2023-12-27,0,Road,XPO Logistics,Delivered,23,2576.0,0,0.2,low,0.06
SHP-2478,SUP-036,PRD-107,WH-06,Nairobi,Kenya,Paris,France,2024-06-15,2024-07-05,2024-07-05,0,Air,Emirates SkyCargo,Cancelled,136,4760.0,0,0.9,low,0.291
SHP-2479,SUP-023,PRD-069,WH-04,Jakarta,India,Houston,United States,2023-10-07,2023-10-30,2023-10-30,0,Air,FedEx,Delivered,275,118250.0,0,0.54,low,0.172
SHP-2480,SUP-004,PRD-010,WH-09,New York,United States,São Paulo,Brazil,2023-03-13,2023-03-18,2023-03-18,0,Road,XPO Logistics,Delivered,51,4748.1,0,0.33,low,0.101
SHP-2481,SUP-035,PRD-103,WH-05,Lagos,Kenya,Berlin,Germany,2023-12-07,2024-01-02,2024-01-02,0,Road,XPO Logistics,Delivered,179,20549.2,0,0.26,low,0.081
SHP-2482,SUP-022,PRD-064,WH-11,Bogotá,Chile,Santiago,Chile,2023-12-02,2023-12-20,2023-12-20,0,Rail,BNSF Railway,Delivered,329,37341.5,0,0.27,low,0.084
SHP-2483,SUP-048,PRD-144,WH-01,Lima,Peru,Chicago,United States,2024-07-10,2024-07-24,2024-07-24,0,Road,DB Schenker,Delivered,73,8176.0,0,0.08,low,0.024
SHP-2484,SUP-036,PRD-108,WH-15,Nairobi,Kenya,Lagos,Nigeria,2024-05-12,2024-06-01,2024-06-01,0,Sea,Maersk,Delivered,290,21692.0,0,0.77,low,0.252
SHP-2485,SUP-027,PRD-080,WH-15,Berlin,Germany,Lagos,Nigeria,2023-09-01,2023-09-11,2023-09-14,3,Road,J.B. Hunt,Delayed,363,29983.8,1,0.48,medium,0.386
SHP-2486,SUP-050,PRD-148,WH-02,Seoul,Japan,Los Angeles,United States,2023-01-01,2023-01-19,2023-01-27,8,Sea,MSC,Delayed,293,3867.6,1,0.79,high,0.714
SHP-2487,SUP-047,PRD-140,WH-01,Chicago,United States,Chicago,United States,2024-05-16,2024-05-23,2024-05-23,0,Road,DB Schenker,Delivered,318,22816.5,0,0.3,low,0.091
SHP-2488,SUP-047,PRD-140,WH-03,Dallas,United States,Toronto,Canada,2023-10-21,2023-10-28,2023-10-28,0,Sea,Maersk,Delivered,63,2583.0,0,0.09,low,0.028
SHP-2489,SUP-049,PRD-145,WH-04,Houston,Canada,Houston,United States,2024-11-13,2024-11-18,2024-11-19,1,Road,J.B. Hunt,Delayed,275,6160.0,1,0.08,medium,0.172
SHP-2490,SUP-030,PRD-088,WH-02,Mumbai,Japan,Los Angeles,United States,2023-12-30,2024-01-17,2024-01-23,6,Rail,DB Cargo,Delayed,39,1170.0,1,0.81,high,0.626
SHP-2491,SUP-002,PRD-004,WH-08,Lagos,Ghana,Amsterdam,Netherlands,2023-02-28,2023-03-27,2023-03-27,0,Air,FedEx,Delivered,254,3302.0,0,0.36,low,0.118
SHP-2492,SUP-044,PRD-132,WH-13,Cairo,Nigeria,Tokyo,Japan,2022-12-06,2022-12-27,2022-12-27,0,Sea,MSC,Delivered,494,33196.8,0,0.16,low,0.052
SHP-2493,SUP-043,PRD-128,WH-04,Singapore,Australia,Houston,United States,2023-08-29,2023-09-17,2023-09-17,0,Sea,CMA CGM,Delivered,311,27057.0,0,0.16,low,0.051
SHP-2494,SUP-029,PRD-085,WH-03,Bogotá,Colombia,Toronto,Canada,2023-05-07,2023-05-17,2023-05-19,2,Road,DB Schenker,Delayed,78,7098.0,1,0.44,medium,0.332
SHP-2495,SUP-029,PRD-086,WH-10,Lima,Colombia,Bogotá,Colombia,2023-04-05,2023-04-15,2023-04-15,0,Road,XPO Logistics,Delivered,398,14347.9,0,0.61,low,0.193
SHP-2496,SUP-029,PRD-085,WH-09,Santiago,Colombia,São Paulo,Brazil,2024-12-20,2024-12-30,2024-12-30,0,Sea,Maersk,In Transit,221,11492.0,0,0.55,low,0.175
SHP-2497,SUP-009,PRD-025,WH-15,London,Poland,Lagos,Nigeria,2022-07-09,2022-07-19,2022-07-19,0,Sea,CMA CGM,Delivered,171,7353.0,0,0.45,low,0.141
SHP-2498,SUP-006,PRD-016,WH-09,Buenos Aires,Peru,São Paulo,Brazil,2024-08-27,2024-09-13,2024-09-13,0,Sea,Maersk,Delivered,282,4286.4,0,0.87,low,0.273
SHP-2499,SUP-040,PRD-118,WH-01,Berlin,United Kingdom,Chicago,United States,2023-01-22,2023-02-01,2023-02-14,13,Rail,DB Cargo,Delayed,397,17865.0,1,0.95,high,0.846
SHP-2500,SUP-024,PRD-070,WH-01,Mumbai,Indonesia,Chicago,United States,2024-10-19,2024-11-10,2024-11-11,1,Road,XPO Logistics,Delayed,205,28413.0,1,0.87,medium,0.424
SHP-2501,SUP-046,PRD-136,WH-04,Singapore,India,Houston,United States,2023-10-12,2023-11-01,2023-11-01,0,Air,DHL,Delivered,164,3936.0,0,0.33,low,0.102
SHP-2502,SUP-036,PRD-108,WH-07,Johannesburg,Kenya,London,United Kingdom,2022-10-07,2022-10-27,2022-10-27,0,Rail,Union Pacific,Delivered,174,16269.0,0,0.77,low,0.252
SHP-2503,SUP-008,PRD-024,WH-07,Los Angeles,Mexico,London,United Kingdom,2023-12-24,2023-12-29,2023-12-29,0,Sea,CMA CGM,Delivered,383,34776.4,0,0.16,low,0.049
SHP-2504,SUP-006,PRD-016,WH-01,Lima,Peru,Chicago,United States,2024-06-04,2024-06-21,2024-06-21,0,Sea,Maersk,Delivered,272,4134.4,0,0.72,low,0.228
SHP-2505,SUP-011,PRD-031,WH-10,Buenos Aires,Brazil,Bogotá,Colombia,2022-02-23,2022-03-06,2022-03-06,0,Road,J.B. Hunt,Delivered,124,10285.8,0,0.5,low,0.16
SHP-2506,SUP-020,PRD-058,WH-13,Ho Chi Minh City,Singapore,Tokyo,Japan,2023-09-18,2023-10-16,2023-10-16,0,Sea,CMA CGM,Delivered,45,3393.0,0,0.22,low,0.07
SHP-2507,SUP-045,PRD-135,WH-06,Warsaw,Poland,Paris,France,2024-04-24,2024-05-06,2024-05-06,0,Air,Emirates SkyCargo,Delivered,75,17475.0,0,0.25,low,0.079
SHP-2508,SUP-042,PRD-124,WH-06,Buenos Aires,Peru,Paris,France,2022-05-24,2022-06-06,2022-06-07,1,Road,J.B. Hunt,Delayed,125,14175.0,1,0.38,medium,0.269
SHP-2509,SUP-013,PRD-037,WH-14,Sydney,Singapore,Johannesburg,South Africa,2023-12-28,2024-01-17,2024-01-17,0,Air,FedEx,Delivered,63,18963.0,0,0.05,low,0.017
SHP-2510,SUP-045,PRD-133,WH-14,Paris,Poland,Johannesburg,South Africa,2022-08-24,2022-09-05,2022-09-05,0,Sea,Maersk,Delivered,184,2024.0,0,0.29,low,0.091
SHP-2511,SUP-003,PRD-007,WH-08,Amsterdam,Italy,Amsterdam,Netherlands,2022-11-22,2022-11-27,2022-11-29,2,Sea,MSC,Delayed,323,24289.6,1,0.16,medium,0.241
SHP-2512,SUP-003,PRD-008,WH-06,Madrid,Italy,Paris,France,2024-11-29,2024-12-04,2024-12-04,0,Sea,Maersk,Delivered,443,35617.2,0,0.26,low,0.081
SHP-2513,SUP-035,PRD-104,WH-05,Nairobi,Kenya,Berlin,Germany,2022-11-25,2022-12-21,2022-12-21,0,Air,DHL,Delivered,447,75990.0,0,0.11,low,0.036
SHP-2514,SUP-037,PRD-111,WH-14,Paris,Germany,Johannesburg,South Africa,2022-07-10,2022-07-19,2022-07-19,0,Road,DB Schenker,Delivered,414,17822.7,0,0.92,low,0.296
SHP-2515,SUP-034,PRD-100,WH-06,Accra,South Africa,Paris,France,2024-02-16,2024-03-14,2024-03-17,3,Air,FedEx,Delayed,324,133164.0,1,0.83,medium,0.496
SHP-2516,SUP-031,PRD-093,WH-11,Dallas,United States,Santiago,Chile,2023-05-18,2023-05-22,2023-06-01,10,Sea,Maersk,Delayed,272,1958.4,1,0.68,high,0.769
SHP-2517,SUP-047,PRD-140,WH-06,Chicago,United States,Paris,France,2022-02-24,2022-03-03,2022-03-03,0,Air,Emirates SkyCargo,Delivered,44,9020.0,0,0.22,low,0.067
SHP-2518,SUP-017,PRD-049,WH-05,Lagos,Egypt,Berlin,Germany,2022-11-11,2022-12-13,2022-12-13,0,Road,DB Schenker,Delivered,166,13072.5,0,0.31,low,0.094
SHP-2519,SUP-040,PRD-120,WH-14,Amsterdam,United Kingdom,Johannesburg,South Africa,2022-12-17,2022-12-27,2022-12-29,2,Road,DB Schenker,Delayed,115,15013.25,1,0.69,medium,0.408
SHP-2520,SUP-026,PRD-078,WH-05,Nairobi,South Africa,Berlin,Germany,2023-11-23,2023-12-14,2023-12-14,0,Sea,Maersk,Delivered,128,2252.8,0,0.54,low,0.168
SHP-2521,SUP-010,PRD-030,WH-11,Chicago,Mexico,Santiago,Chile,2023-03-16,2023-03-19,2023-03-19,0,Air,DHL,Delivered,239,29636.0,0,0.2,low,0.061
SHP-2522,SUP-041,PRD-121,WH-15,Mumbai,India,Lagos,Nigeria,2024-03-22,2024-04-10,2024-04-10,0,Air,DHL,Delivered,292,131984.0,0,0.06,low,0.021
SHP-2523,SUP-022,PRD-066,WH-01,Santiago,Chile,Chicago,United States,2023-06-07,2023-06-25,2023-06-25,0,Sea,MSC,Delivered,284,17778.4,0,0.18,low,0.057
SHP-2524,SUP-036,PRD-108,WH-07,Johannesburg,Kenya,London,United Kingdom,2022-10-02,2022-10-22,2022-10-23,1,Rail,BNSF Railway,Delayed,246,23001.0,1,0.79,medium,0.403
SHP-2525,SUP-004,PRD-010,WH-09,New York,United States,São Paulo,Brazil,2024-11-17,2024-11-22,2024-11-22,0,Sea,Maersk,Delivered,403,21439.6,0,0.28,low,0.086
SHP-2526,SUP-022,PRD-064,WH-03,Santiago,Chile,Toronto,Canada,2023-01-01,2023-01-19,2023-01-19,0,Road,J.B. Hunt,Delivered,214,34004.6,0,0.32,low,0.099
SHP-2527,SUP-007,PRD-020,WH-06,Dallas,Canada,Paris,France,2023-10-28,2023-11-01,2023-11-02,1,Air,Emirates SkyCargo,Delayed,105,15750.0,1,0.47,medium,0.294
SHP-2528,SUP-050,PRD-148,WH-04,Jakarta,Japan,Houston,United States,2023-11-27,2023-12-15,2023-12-15,0,Rail,Union Pacific,Delivered,109,1798.5,0,0.87,low,0.278
SHP-2529,SUP-038,PRD-112,WH-11,Atlanta,Canada,Santiago,Chile,2023-04-20,2023-04-23,2023-04-24,1,Air,FedEx,Delayed,469,41272.0,1,0.29,medium,0.234
SHP-2530,SUP-023,PRD-069,WH-04,Ho Chi Minh City,India,Houston,United States,2023-11-24,2023-12-17,2023-12-17,0,Sea,MSC,Delivered,423,36378.0,0,0.48,low,0.154
SHP-2531,SUP-001,PRD-001,WH-14,Johannesburg,Nigeria,Johannesburg,South Africa,2022-07-09,2022-08-04,2022-08-15,11,Air,DHL,Delayed,132,31284.0,1,0.64,high,0.752
SHP-2532,SUP-030,PRD-090,WH-15,Ho Chi Minh City,Japan,Lagos,Nigeria,2022-09-15,2022-10-03,2022-10-03,0,Road,J.B. Hunt,Delivered,466,67849.6,0,0.89,low,0.28
SHP-2533,SUP-030,PRD-090,WH-02,Jakarta,Japan,Los Angeles,United States,2022-04-24,2022-05-12,2022-05-19,7,Rail,BNSF Railway,Delayed,119,12376.0,1,0.73,high,0.647
SHP-2534,SUP-049,PRD-147,WH-07,Los Angeles,Canada,London,United Kingdom,2024-04-12,2024-04-17,2024-04-17,0,Air,DHL,Delivered,55,24750.0,0,0.11,low,0.036
SHP-2535,SUP-047,PRD-140,WH-01,Houston,United States,Chicago,United States,2023-07-18,2023-07-25,2023-07-25,0,Road,XPO Logistics,Delivered,466,33435.5,0,0.27,low,0.082
SHP-2536,SUP-036,PRD-107,WH-14,Johannesburg,Kenya,Johannesburg,South Africa,2023-12-11,2023-12-31,2024-01-06,6,Air,DHL,Delayed,324,11340.0,1,0.94,high,0.673
SHP-2537,SUP-022,PRD-065,WH-07,Santiago,Chile,London,United Kingdom,2024-05-26,2024-06-13,2024-06-13,0,Road,J.B. Hunt,Delivered,404,43975.4,0,0.26,low,0.081
SHP-2538,SUP-048,PRD-144,WH-03,Santiago,Peru,Toronto,Canada,2022-09-25,2022-10-09,2022-10-10,1,Air,FedEx,Delayed,496,158720.0,1,0.27,medium,0.226
SHP-2539,SUP-049,PRD-145,WH-08,Vancouver,Canada,Amsterdam,Netherlands,2023-02-24,2023-03-01,2023-03-01,0,Road,DB Schenker,Delivered,376,8422.4,0,0.28,low,0.087
SHP-2540,SUP-042,PRD-124,WH-01,Bogotá,Peru,Chicago,United States,2022-08-29,2022-09-11,2022-09-11,0,Road,XPO Logistics,Delivered,236,26762.4,0,0.43,low,0.139
SHP-2541,SUP-049,PRD-147,WH-07,Vancouver,Canada,London,United Kingdom,2022-07-06,2022-07-11,2022-07-11,0,Air,DHL,Delivered,247,111150.0,0,0.05,low,0.018
SHP-2542,SUP-040,PRD-118,WH-07,Madrid,United Kingdom,London,United Kingdom,2023-11-23,2023-12-03,2023-12-24,21,Sea,MSC,Delayed,467,16812.0,1,0.95,high,0.846
SHP-2543,SUP-041,PRD-122,WH-03,Tokyo,India,Toronto,Canada,2024-12-28,2025-01-16,2025-01-16,0,Air,Emirates SkyCargo,In Transit,199,63481.0,0,0.28,low,0.087
SHP-2544,SUP-040,PRD-118,WH-08,Milan,United Kingdom,Amsterdam,Netherlands,2022-12-13,2022-12-23,2022-12-23,0,Road,DB Schenker,Delivered,357,22491.0,0,0.8,low,0.251
SHP-2545,SUP-040,PRD-118,WH-08,Berlin,United Kingdom,Amsterdam,Netherlands,2022-10-11,2022-10-21,2022-10-23,2,Sea,CMA CGM,Delayed,261,9396.0,1,0.68,medium,0.405
SHP-2546,SUP-008,PRD-023,WH-06,Toronto,Mexico,Paris,France,2022-05-13,2022-05-18,2022-05-18,0,Rail,DB Cargo,Delivered,365,7573.75,0,0.32,low,0.097
SHP-2547,SUP-042,PRD-125,WH-10,São Paulo,Peru,Bogotá,Colombia,2024-09-25,2024-10-08,2024-10-21,13,Air,FedEx,Delayed,497,33299.0,1,0.47,high,0.701
SHP-2548,SUP-022,PRD-065,WH-08,São Paulo,Chile,Amsterdam,Netherlands,2022-07-31,2022-08-18,2022-08-18,0,Sea,CMA CGM,Delivered,254,15798.8,0,0.16,low,0.051
SHP-2549,SUP-025,PRD-073,WH-02,Santiago,Brazil,Los Angeles,United States,2023-03-12,2023-03-24,2023-03-24,0,Rail,BNSF Railway,Delivered,411,42333.0,0,0.75,low,0.236
SHP-2550,SUP-048,PRD-142,WH-01,Santiago,Peru,Chicago,United States,2024-09-15,2024-09-29,2024-09-29,0,Road,J.B. Hunt,Delivered,273,26085.15,0,0.19,low,0.057
SHP-2551,SUP-005,PRD-014,WH-14,Paris,Italy,Johannesburg,South Africa,2022-10-29,2022-11-04,2022-11-04,0,Air,DHL,Delivered,100,24300.0,0,0.08,low,0.028
SHP-2552,SUP-045,PRD-135,WH-14,Berlin,Poland,Johannesburg,South Africa,2022-12-01,2022-12-13,2022-12-13,0,Sea,CMA CGM,Delivered,319,14865.4,0,0.07,low,0.025
SHP-2553,SUP-032,PRD-096,WH-12,Cairo,Kenya,Singapore,Singapore,2023-11-28,2024-01-01,2024-01-01,0,Air,DHL,Delivered,444,107892.0,0,0.52,low,0.166
SHP-2554,SUP-029,PRD-086,WH-10,Santiago,Colombia,Bogotá,Colombia,2023-09-22,2023-10-02,2023-10-02,0,Sea,Maersk,Delivered,413,8507.8,0,0.57,low,0.181
SHP-2555,SUP-002,PRD-004,WH-13,Johannesburg,Ghana,Tokyo,Japan,2022-02-13,2022-03-12,2022-03-12,0,Sea,Maersk,Delivered,290,754.0,0,0.54,low,0.172
SHP-2556,SUP-050,PRD-150,WH-14,Sydney,Japan,Johannesburg,South Africa,2023-12-02,2023-12-20,2024-01-04,15,Air,FedEx,Delayed,324,43092.0,1,0.7,high,0.777
SHP-2557,SUP-047,PRD-141,WH-11,Vancouver,United States,Santiago,Chile,2023-09-16,2023-09-23,2023-09-23,0,Rail,DB Cargo,Delivered,335,18676.25,0,0.17,low,0.052
SHP-2558,SUP-006,PRD-017,WH-02,Bogotá,Peru,Los Angeles,United States,2023-11-28,2023-12-15,2023-12-19,4,Sea,CMA CGM,Delayed,161,6697.6,1,0.68,medium,0.496
SHP-2559,SUP-043,PRD-129,WH-01,Tokyo,Australia,Chicago,United States,2024-07-03,2024-07-22,2024-07-22,0,Sea,MSC,Delivered,21,1583.4,0,0.31,low,0.096
SHP-2560,SUP-004,PRD-010,WH-09,New York,United States,São Paulo,Brazil,2022-09-29,2022-10-04,2022-10-05,1,Air,Emirates SkyCargo,Delayed,135,35910.0,1,0.07,medium,0.168
SHP-2561,SUP-011,PRD-033,WH-04,Bogotá,Brazil,Houston,United States,2023-12-09,2023-12-20,2023-12-27,7,Rail,DB Cargo,Delayed,143,12834.25,1,0.35,high,0.53
SHP-2562,SUP-049,PRD-145,WH-05,Atlanta,Canada,Berlin,Germany,2022-03-22,2022-03-27,2022-03-27,0,Air,Emirates SkyCargo,Delivered,195,12480.0,0,0.09,low,0.03
SHP-2563,SUP-013,PRD-038,WH-15,Sydney,Singapore,Lagos,Nigeria,2024-09-07,2024-09-27,2024-09-27,0,Road,XPO Logistics,Delivered,266,20016.5,0,0.28,low,0.086
SHP-2564,SUP-041,PRD-123,WH-12,Shanghai,India,Singapore,Singapore,2024-01-04,2024-01-23,2024-01-23,0,Sea,MSC,Delivered,327,21582.0,0,0.33,low,0.102
SHP-2565,SUP-017,PRD-049,WH-13,Cairo,Egypt,Tokyo,Japan,2023-10-05,2023-11-06,2023-11-06,0,Sea,MSC,Delivered,101,4545.0,0,0.28,low,0.085
SHP-2566,SUP-039,PRD-115,WH-05,Toronto,Mexico,Berlin,Germany,2023-03-25,2023-03-30,2023-03-31,1,Road,XPO Logistics,Delayed,38,1064.0,1,0.42,medium,0.279
SHP-2567,SUP-020,PRD-060,WH-15,Shanghai,Singapore,Lagos,Nigeria,2022-01-15,2022-02-12,2022-02-12,0,Air,DHL,Delivered,148,8584.0,0,0.33,low,0.103
SHP-2568,SUP-003,PRD-007,WH-04,Berlin,Italy,Houston,United States,2022-10-22,2022-10-27,2022-10-27,0,Road,J.B. Hunt,Delivered,127,16713.2,0,0.21,low,0.066
SHP-2569,SUP-029,PRD-086,WH-08,São Paulo,Colombia,Amsterdam,Netherlands,2022-09-19,2022-09-29,2022-09-29,0,Sea,Maersk,Delivered,157,3234.2,0,0.49,low,0.157
SHP-2570,SUP-034,PRD-100,WH-08,Johannesburg,South Africa,Amsterdam,Netherlands,2024-09-04,2024-10-01,2024-10-01,0,Rail,BNSF Railway,Cancelled,217,22296.75,0,0.74,low,0.234
SHP-2571,SUP-048,PRD-143,WH-02,Bogotá,Peru,Los Angeles,United States,2022-10-23,2022-11-06,2022-11-07,1,Road,XPO Logistics,Delayed,257,43535.8,1,0.24,medium,0.217
SHP-2572,SUP-014,PRD-041,WH-02,São Paulo,Brazil,Los Angeles,United States,2023-10-24,2023-11-09,2023-11-10,1,Road,XPO Logistics,Delayed,351,45085.95,1,0.34,medium,0.249
SHP-2573,SUP-043,PRD-128,WH-04,Mumbai,Australia,Houston,United States,2023-06-23,2023-07-12,2023-07-12,0,Rail,DB Cargo,Delivered,345,37518.75,0,0.29,low,0.09
SHP-2574,SUP-004,PRD-010,WH-07,Vancouver,United States,London,United Kingdom,2024-08-17,2024-08-22,2024-08-22,0,Sea,Maersk,Delivered,366,19471.2,0,0.11,low,0.035
SHP-2575,SUP-047,PRD-140,WH-01,Houston,United States,Chicago,United States,2022-12-04,2022-12-11,2022-12-12,1,Road,J.B. Hunt,Delayed,235,16861.25,1,0.34,medium,0.248
SHP-2576,SUP-029,PRD-085,WH-08,São Paulo,Colombia,Amsterdam,Netherlands,2022-09-19,2022-09-29,2022-09-30,1,Rail,BNSF Railway,Delayed,288,18720.0,1,0.47,medium,0.296
SHP-2577,SUP-046,PRD-136,WH-14,Singapore,India,Johannesburg,South Africa,2023-04-03,2023-04-23,2023-04-23,0,Sea,MSC,Delivered,444,2131.2,0,0.22,low,0.069
SHP-2578,SUP-047,PRD-141,WH-11,Houston,United States,Santiago,Chile,2022-10-19,2022-10-26,2022-10-26,0,Sea,CMA CGM,Delivered,65,2899.0,0,0.32,low,0.097
SHP-2579,SUP-001,PRD-001,WH-08,Lagos,Nigeria,Amsterdam,Netherlands,2023-11-06,2023-12-02,2023-12-03,1,Sea,MSC,Delayed,143,6778.2,1,0.62,medium,0.341
SHP-2580,SUP-034,PRD-101,WH-06,Accra,South Africa,Paris,France,2024-11-20,2024-12-17,2024-12-17,0,Sea,MSC,Cancelled,184,17774.4,0,0.89,low,0.279
SHP-2581,SUP-024,PRD-071,WH-04,Sydney,Indonesia,Houston,United States,2023-10-17,2023-11-08,2023-11-09,1,Rail,DB Cargo,Delayed,359,5205.5,1,0.69,medium,0.37
SHP-2582,SUP-035,PRD-103,WH-12,Cairo,Kenya,Singapore,Singapore,2023-03-30,2023-04-25,2023-04-25,0,Sea,MSC,Delivered,356,23353.6,0,0.29,low,0.09
SHP-2583,SUP-018,PRD-054,WH-07,London,Poland,London,United Kingdom,2023-02-23,2023-03-01,2023-03-01,0,Sea,Maersk,Delivered,326,15843.6,0,0.64,low,0.202
SHP-2584,SUP-033,PRD-099,WH-11,Chicago,Mexico,Santiago,Chile,2022-07-16,2022-07-20,2022-07-21,1,Sea,MSC,Delayed,222,15673.2,1,0.57,medium,0.324
SHP-2585,SUP-049,PRD-145,WH-05,Houston,Canada,Berlin,Germany,2022-11-12,2022-11-17,2022-11-17,0,Sea,MSC,Delivered,416,5324.8,0,0.28,low,0.087
SHP-2586,SUP-041,PRD-123,WH-02,Singapore,India,Los Angeles,United States,2024-11-18,2024-12-07,2024-12-07,0,Sea,MSC,Delivered,66,4356.0,0,0.2,low,0.063
